"Id_Utilisateur","Type","Date","Mise_à_Jour","Domaine_D'activité","Branche","Niveau_D'étude","Titre_Étude","Location","Mobilité","Tarif_Journalier_Minimum","Tarif_Journalier_Maximum","Tarif_Heure_Minimum","Tarif_Heure_Maximum","Expériences","Visibilité","Pourcentage_Profil_Complété","Import_LinkedIn","Années_D'expériences","Done","Géographie"
"63ff8dc6410cf44bb0d4be53","expert","01/03/2023","2023-09-07T12:51:00.1550000","Enseignement / Recherche / Formation","Autre","Bac5","Master","Lyon, Auvergne-Rhône-Alpes, France","Régionale","400","990","50","85","[{""company"":""Ecole 3A - L'école internationale du management responsable"",""job"":""Intervenant Economie & Critique de la Mondialisation"",""date"":1675206000000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/15100445/"",""city"":""Lyon, Auvergne-Rhône-Alpes, France""},{""description"":""Interventions de 20h sur le programme Bachelor pour une introduction à la Géopolitique\nIntervention de 20h  sur le programme Master en Géopolitique des enjeux énergétiques \nIntervention de 20h relatif à la découverte de la cartographie"",""company"":""ILERI"",""job"":""Formateur en Géopolitique"",""date"":1598911200000,""dateEnd"":1627682400000,""url"":""https://www.linkedin.com/company/1606743/"",""city"":""Lyon, Auvergne-Rhône-Alpes, France""},{""description"":""Intervention sur le programme Bachelor en Géopolitique et Débats contradictoires"",""company"":""IFAG"",""job"":""Formateur CEJM "",""date"":1567288800000,""dateEnd"":1664575200000,""url"":""https://www.linkedin.com/company/867206/"",""city"":""Lyon, Auvergne-Rhône-Alpes, France""},{""company"":""IDRAC Business Sc...","TRUE","1","TRUE","10 à 20 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"63ff71d3410cf44bb0d4be26","expert","01/03/2023","2023-03-09T10:28:55.2900000","Informatique / Télécoms","Autre","Bac5","Master MSc2 Management General IAE ","Anglet, Nouvelle-Aquitaine, France","Régionale","460","1200","null","null","[{""description"":""Responsable développement de l'activité antenne Bordelaise : prospection, étude de marché, stratégie de déploiement, prospection et recrutement"",""company"":""Lamarck Group"",""job"":""Responsable Pôle Régional"",""date"":1564610400000,""dateEnd"":1596146400000,""url"":""https://www.linkedin.com/company/28158940/"",""city"":""Région de Bordeaux, France · Hybride""},{""description"":""Réalisations : Conseil et Management : Refonte organisationnelle, Mise en place gouvernance, PMO, Responsable de projets, coordination centrale\nContexte : Audit BCE\nStatut : Consultante Senior Manager Vertuo conseil"",""company"":""Société Générale"",""job"":""Responsable de projets"",""date"":1504216800000,""dateEnd"":1564524000000,""url"":""https://www.linkedin.com/company/1691/""},{""description"":""Réalisations : Étude d’impact, chiffrage, présentation budgétaire, CAPEX, Pilotage opérationnel et conduite de changement.\nContexte : Application Procédures et Norme comptables IFRS9\nStatut : Consultante Senior Manager Vertuo conseil"",""company"":""NATI...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-1.514699,43.481402]}}"
"63ff1b82410cf44bb0d4bd5a","expert","01/03/2023","2023-06-03T10:00:00.2230000","Études et conseils","Autre","Bac8","doctorat de droit (en cours de finalisation)","Inconnu","Internationale","1300","2500","null","null","[]","FALSE","91","FALSE","10 à 20 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[2.3522219,48.856614]}}"
"63fe2ac0410cf44bb0d4bc41","expert","28/02/2023","2023-04-05T14:11:36.2820000","Enseignement / Recherche / Formation","Ressources Humaines","Bac5","3EME CYCLE EN MAMANAGEMENT ET DEVELOPEMENT DES RESSOURCES HUMAINES IGS","Paris, France","Internationale","250","650","10","120","[{""date"":1643670000000,""dateEnd"":1661896800000,""city"":""BOULOGNE"",""company"":""LINKMOBILITY"",""job"":""DRH EUROPE DE L'OUEST"",""description"":""•\tRecrutements, contrats, GPEC pour les Sales, Finance, R&D, Product \n•\tLes départs : CR, retraite, inaptitude, licenciements, contentieux\n•\tAudit du référentiel de la paie de 4 entités (Fr, It, GB, Espagne)\n•\tBonus 2022 pour la région WE, Augmentations salariales (arbitrages) \n•\tSocial : Elections professionnelles – Accords entreprise et usages\n•\tRévision et adaptation de l’accord de télétravail\n•\tGestion de la fusion des contrats de travail ""},{""date"":1593554400000,""dateEnd"":1640905200000,""city"":""LONDRES"",""company"":""HR Global Consulting, "",""job"":""DRH"",""description"":""•\tDiriger le service RH et Administrer les paies\n•\tDécliner la stratégie RH et conseiller les opérationnels (ateliers RH et formation ciblée aux Managers)\n•\tExpliquer les rémunérations et gérer les obligations légales\n•\tAssurer l'acquisition des talents & Développement des performances,\n•\...","TRUE","1","FALSE","20 à 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[2.3522219,48.856614]}}"
"63fe0c9998256507fb7565e4","expert","28/02/2023","2023-06-03T10:00:00.2119998","BTP / Construction","Achats","Inconnu","Inconnu","Voiron, France","Locale","550","950","75","120","[]","FALSE","91","FALSE","20 à 30 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[5.591349,45.362713]}}"
"63fdfc8598256507fb7565ad","expert","28/02/2023","2023-07-24T07:16:00.1630002","BTP / Construction","Autre","CAP, BEP","Inconnu","Île-de-France, France","Régionale","300","500","45","60","[{""date"":1136070000000,""dateEnd"":1675206000000,""city"":""Brie Comte Robert"",""company"":""Thierry Fonteneau"",""job"":""Artisant Peintre"",""description"":""métré de chantier\nchiffrage\nréalisation de planning\nréunion client\npassage des commandes\nsuivi de chantier""}]","FALSE","91","FALSE","10 à 20 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[2.6370411,48.8499198]}}"
"63fc7ae893913d10765a3b57","expert","27/02/2023","2023-11-10T12:02:10.9760000","Édition / Communication / Information","Marketing et communication","Bac3","Licence Communication Entreprise","Bordeaux, Nouvelle-Aquitaine, France","Nationale","250","2000","null","null","[{""date"":1230764400000,""dateEnd"":"""",""company"":""Freelance"",""job"":""MAITRESSE DE CEREMONIE"",""descriptionExp"":""Dernière réalisation : 175ans Groupe TOUTON (2023)\r\n\r\nCONFERENCES\r\n- Ambassade de France - Convention Ville Durable (2019) \r\n- EDB Business Forum - Visite Etat Madagascar & Kenya (2019) \r\n- AFRIKA DURABLE Conférence (2017 & 2018)\r\n- 9e Forum Economique des Iles de l’Océan Indien (2013)\r\n\r\nAWARDS CEREMONIES\r\n- TECOMA AWARD - Election « Entrepreneur de l'Année » par l'EcoAustral (Maurice er Réunion) – depuis 2012\r\n- VLH Excellence Awards(2016/17/18/19)\r\n- ACA Design Festival Awards (2017)\r\n- VIVO Energy – CitéZen (2013)\r\n\r\nINAUGURATIONS\r\n- Groupe VLH – TELFAIR Grand Reopening (2017) | VERANDA Pointe aux Biches 4* (2015)\r\n- MontChoisy Golf (2017)\r\n- Groupe ATTITUDE - THE RAVENALA (2015) | ZILWA (2013)\r\n- SHANGRI LA’s TOUESSROK (2015)\r\n- Groupe EVACO - Siège social (2016) | Domaine des Alizées (2013)\r\n- OUTRIGGER Bel Ombre (2014)\r\n\r\nLANCEMENTS\r\n- VOLVO Mauriti...","TRUE","1","TRUE","Entre 15 et 25 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"63fc71f0bfac3a0e3d41bc15","expert","27/02/2023","2023-03-22T15:29:49.4190000","Enseignement / Recherche / Formation","Ressources Humaines","Bac4","Certification Coach Professionnel niveau 1, RS","Grenoble, France","Internationale","600","2100","100","300","[{""date"":1673823600000,""dateEnd"":1685570400000,""city"":""Crémieu"",""company"":""Mon contrat stipule l’anonymat pour mon client"",""job"":""Coaching professionnel de création d’entreprise"",""description"":""J'accompagne un sportif de haut niveau dans la création de sa marque de vêtements prêt-à-porter.""},{""date"":1630447200000,""dateEnd"":1656540000000,""city"":""Aix-les-Bains"",""company"":""IPAC"",""job"":""Professeur d’anglais"",""description"":""J’ai enseigné l’anglais professionnel à des étudiants en licence pro dans une école de commerce.""},{""date"":1589061600000,""dateEnd"":1600207200000,""city"":""Crémieu"",""company"":""Le contrat stipule l’anonymat pour mon client"",""job"":""Coaching de Direction"",""description"":""J’ai coaché le PDG d’un groupe agro-alimentaire français.\nA sa grande surprise je me suis servi (entre autre) de carte de Tarot de Marseille.\nMon coaché était encore plus surpris de ce que ces petites cartes lui ont fait dire sur sa Vision de l’entreprise et ses Valeurs !\nQuand on parle de sortir de sa zone de confort !""},{""date...","TRUE","1","FALSE","20 à 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[5.724524,45.188529]}}"
"63fb82b27eeabc22ed2a1bb1","expert","26/02/2023","2023-02-26T16:21:34.7260000","Informatique / Télécoms","Informatique et Cybersécurité","Bac5","Master en télécommunication et cybersécurité et un MsC en finance et gestion d'entreprises ","Los Angeles, Californie, États-Unis","Internationale","250","420","10","70","[{""description"":""I work on the most complex problems of metaverses and spatial computing, to make them safe, exploitable and smart."",""company"":""Cidalie"",""job"":""CEO and Research Engineer "",""date"":1661983200000,""dateEnd"":null,""url"":"""",""city"":""Londres, Angleterre, Royaume-Uni""},{""company"":""Hyliet"",""job"":""Founder and CEO"",""date"":1659304800000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/72154012/"",""city"":""Londres, Angleterre, Royaume-Uni""},{""description"":""We defend the vulnerable. We solve complex, unconventional and trans-border problems. We do it all by optimizing the best of business law, international tax and corporate accountancy. \n\nOur mission is to offer innovative and tailor-made solutions that increase the efficiency of companies headquartered worldwide, but also of its subsidiaries operating abroad, and to be a service company, driven by technology and proximity, intended to serve customers with a sophisticated set of services, allowing them to develop their business worldwide.\n\nPheblad...","TRUE","1","TRUE","Moins de 10 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-118.2436849,34.0522342]}}"
"63fb53907eeabc22ed2a1b84","expert","26/02/2023","2023-03-08T14:25:55.7349998","Santé / Social / Sport et loisirs","Direction et Administration","Bac5","Master Grande Ecole","France","Internationale","1200","1570","170","225","[{""date"":1625090400000,""dateEnd"":1659304800000,""city"":"""",""company"":""Roland Berger"",""job"":""Case Team Leader"",""description"":""Exemple de projets clés :\n- Réalisation de divers plans stratégiques et due diligence, en particulier dans la santé\n- Plan stratégique pour un laboratoire pharmaceutique\n- Projet BBZ pour une région de Belgique (budget d'environ 16 milliards d'euros - 10 % d'économies)""},{""date"":1598911200000,""dateEnd"":"""",""city"":"""",""company"":""Freelance"",""job"":""Strategy Manager"",""description"":""Exemple de projets clés :\n- Stratégie de transformation d'un groupe de santé de 4 milliards d'euros du SBF 120\n- Réalisation de divers plans stratégiques et due diligence, en particulier dans la santé\n- Lancement d'un nouveau produit pour une grande entreprise pharmaceutique\n- Déploiement international pour une entreprise de géo-énergie\n""},{""date"":1533074400000,""dateEnd"":1596146400000,""city"":""Paris Area, France"",""company"":""Advention Business Partners"",""job"":""Senior Strategy Consultant"",""description"":""Struc...","TRUE","1","TRUE","Moins de 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[2.213749,46.227638]}}"
"63fb2d887eeabc22ed2a1b5c","expert","26/02/2023","2023-03-20T08:00:00.0480000","Édition / Communication / Information","Autre","Bac2","Titre professionnel de niveau 5 (BTS/DUT) de technicien supérieur systèmes et réseaux","Malakoff, France","Nationale","700","1750","100","250","[{""date"":1643670000000,""dateEnd"":1664488800000,""city"":""Paris"",""company"":""Bernard Joo SASU"",""job"":""Technicien supérieur de maintenance informatique"",""description"":""Technicien informatique (statut travailleur indépendant) \nChez OCJ (Opticien - Professionnel de la santé)\nRéalisation pendant la mission :\n• Conception d’un projet de réseau local au sein d’un point de vente spécialisé\n• Formation personnelle ou initiation par le personnel de l’entreprise aux différents outils et logiciels professionnels\n• Installation, administration d’un système et d’un réseau informatique\n• Maitrise d’applications professionnelles en lien avec le métier d’opticien\n• Test, validation de l’installation et du réseau local""},{""date"":1409522400000,""dateEnd"":1598479200000,""city"":""Paris"",""company"":""Effervescences SA"",""job"":""Gérant "",""description"":"" • Gérant propriétaire de cave à vins , bières & spiritueux\nManagement, Accueil et conseil, Accords mets et vins,\nPédagogie, Animation commerciale , Achat, Gestion des stocks ,\nIn...","TRUE","1","FALSE","+ de 30 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[2.2977599,48.817275]}}"
"63f8d9457eeabc22ed2a0f8b","expert","24/02/2023","2023-03-07T13:30:43.1000000","Informatique / Télécoms","Recherche et Développement","Bac2","Ingénieur ","Angoulême, Nouvelle-Aquitaine, France","Internationale","80","100","30","100","[{""company"":""LearnDAO"",""job"":""Head of Community"",""date"":1664575200000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/86834498/"",""city"":""Europe""},{""description"":""Compétences : Anglais · Développement de nouvelles affaires · Amélioration des processus"",""company"":""Reallab Project"",""job"":""Socio fundador"",""date"":1648764000000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/84909691/""},{""company"":""LUXOR LIGHTING SAS"",""job"":""Ingeniero de mantenimiento industrial, maquinarias y robots."",""date"":1577833200000,""dateEnd"":1627682400000,""url"":""https://www.linkedin.com/company/13018510/"",""city"":""Angoulême, Nouvelle-Aquitaine, France""},{""company"":""Roman Servicios S.A."",""job"":""Ingeniero de mantenimiento de operaciones"",""date"":1514761200000,""dateEnd"":1575154800000,""url"":""https://www.linkedin.com/company/10190621/"",""city"":""Argentina""},{""description"":""mi trabajo basicamente era inspeccionar todos los procesos industriales dados en la empresa como el mantenimiento y mejoramiento de equipos de perforacion de pozo...","TRUE","1","TRUE","Moins de 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[0.1562369,45.648377]}}"
